startYear,runtimeMinutes,numVotes,averageRating
2013.0,85.0,3435,7.9
2014.0,90.0,1827,4.4
2014.0,137.0,2015,7.0
2013.0,111.0,1560,5.7
2014.0,116.0,3318,6.3
2014.0,82.0,1587,3.5
2017.0,94.0,45982,7.8
2015.0,89.0,1643,6.6
2014.0,90.0,1250,7.0
2014.0,105.0,11203,6.6
2016.0,96.0,222482,7.4
2018.0,127.0,2139,6.8
2014.0,102.0,2277,7.4
2014.0,84.0,6401,7.7
2014.0,90.0,1563,7.2
2013.0,112.0,1821,7.3
2017.0,86.0,7492,5.3
2014.0,83.0,2321,2.5
2015.0,100.0,1097,5.0
2017.0,94.0,1709,6.5
2014.0,105.0,14972,8.0
2015.0,97.0,6284,5.4
2017.0,98.0,2306,7.7
2014.0,90.0,3495,5.8
2015.0,73.0,8233,8.1
2013.0,95.0,1045,6.4
2015.0,94.0,2893,7.3
2014.0,95.0,1793,7.2
2013.0,110.0,1376,8.2
2015.0,84.0,2430,5.9
2015.0,93.0,26283,6.1
2015.0,97.0,2027,5.4
2017.0,103.0,2266,7.4
2015.0,134.0,25334,6.4
2014.0,98.0,3595,7.6
2014.0,90.0,3507,5.5
2017.0,91.0,19214,5.2
2015.0,83.0,7973,5.5
2019.0,135.0,95908,7.9
2019.0,89.0,3370,4.4
2015.0,89.0,8903,5.5
2014.0,95.0,2424,5.9
2013.0,100.0,1922,5.3
2013.0,97.0,5425,7.5
2013.0,105.0,3691,6.1
2013.0,92.0,4093,7.1
2016.0,97.0,1698,6.2
2015.0,125.0,1957,7.0
2015.0,93.0,16434,5.9
2016.0,130.0,4238,4.9
2014.0,95.0,2184,7.8
2014.0,105.0,1533,7.0
2014.0,96.0,2046,7.0
2015.0,94.0,9996,5.5
2018.0,116.0,16370,6.1
2015.0,101.0,25988,6.1
2013.0,83.0,1603,6.9
2016.0,86.0,88307,6.8
2014.0,132.0,1508,4.6
2015.0,84.0,1593,5.8
2015.0,85.0,1125,3.2
2014.0,102.0,5728,5.4
2018.0,119.0,2588,6.5
2017.0,123.0,1414,7.5
2014.0,90.0,1186,5.6
2015.0,93.0,11882,7.3
2017.0,120.0,12668,6.4
2014.0,102.0,21925,6.4
2017.0,84.0,1174,4.2
2014.0,93.0,1834,4.0
2015.0,119.0,1120,6.0
2013.0,60.0,1267,8.1
2015.0,90.0,1570,6.1
2016.0,99.0,137944,5.9
2015.0,87.0,4505,5.1
2013.0,148.0,2013,6.4
2017.0,135.0,16158,7.4
2013.0,86.0,2089,5.3
2015.0,101.0,1919,6.8
2014.0,103.0,6087,6.7
2014.0,90.0,19754,8.3
2014.0,145.0,3683,5.6
2014.0,111.0,2732,6.9
2016.0,99.0,7038,5.8
2014.0,102.0,5373,6.8
2015.0,80.0,2931,4.2
2013.0,90.0,1176,5.7
2015.0,117.0,1100,6.4
2014.0,89.0,1953,3.5
2017.0,99.0,1786,4.7
2014.0,95.0,1471,5.8
2013.0,99.0,7506,8.0
2015.0,86.0,4040,5.0
2013.0,105.0,1648,3.8
2015.0,124.0,68278,7.3
2015.0,90.0,8749,7.0
2014.0,192.0,1444,8.6
2014.0,102.0,1153,6.2
2017.0,137.0,610922,8.1
2016.0,94.0,1708,5.0
2014.0,100.0,1804,7.4
2015.0,96.0,81017,6.1
2014.0,101.0,122430,7.5
2015.0,90.0,4109,6.1
2018.0,101.0,24157,5.4
2015.0,91.0,6278,5.8
2014.0,93.0,2983,4.6
2014.0,78.0,11580,7.4
2014.0,92.0,7904,5.6
2014.0,92.0,1415,7.8
2017.0,112.0,6593,6.0
2015.0,106.0,35561,5.7
2016.0,78.0,1628,4.1
2013.0,82.0,2274,6.7
2014.0,132.0,4875,8.3
2014.0,161.0,6611,6.5
2015.0,104.0,20486,6.2
2014.0,105.0,3650,5.4
2015.0,123.0,82394,7.1
2013.0,146.0,57745,8.2
2017.0,80.0,10640,4.5
2014.0,99.0,133860,5.4
2015.0,89.0,1035,4.1
2013.0,140.0,1098,7.4
2014.0,111.0,2423,6.4
2014.0,107.0,2799,6.8
2015.0,110.0,13620,5.4
2015.0,190.0,6918,8.7
2015.0,102.0,2118,5.4
2014.0,96.0,3830,6.2
2014.0,95.0,1220,5.4
2016.0,87.0,6802,5.8
2014.0,87.0,3638,6.8
2014.0,95.0,5305,7.4
2015.0,111.0,58101,5.7
2016.0,94.0,2899,4.9
2015.0,81.0,1538,7.2
2015.0,100.0,1146,7.7
2018.0,87.0,1866,5.2
2014.0,97.0,1527,7.1
2017.0,116.0,20564,6.3
2014.0,89.0,1737,5.9
2015.0,123.0,4178,7.6
2014.0,120.0,1604,6.6
2014.0,89.0,9552,5.4
2018.0,91.0,1134,5.2
2019.0,99.0,2272,6.9
2013.0,118.0,2488,6.2
2013.0,118.0,1049,5.8
2014.0,107.0,1237,8.0
2014.0,89.0,1771,2.7
2015.0,103.0,2586,5.7
2017.0,93.0,1321,3.3
2016.0,108.0,5926,6.7
2014.0,109.0,4252,6.4
2013.0,90.0,1350,7.6
2014.0,109.0,3818,6.9
2015.0,117.0,2141,6.5
2014.0,105.0,3590,7.1
2015.0,112.0,6452,5.7
2014.0,93.0,1386,6.3
2014.0,120.0,1239,5.9
2014.0,94.0,3566,6.3
2013.0,106.0,19623,7.1
2014.0,98.0,4228,6.6
2017.0,92.0,63786,5.8
2017.0,100.0,2057,5.6
2017.0,83.0,1062,4.7
2016.0,92.0,23228,5.3
2015.0,94.0,1047,5.7
2014.0,156.0,1240,6.4
2014.0,117.0,4091,6.5
2016.0,124.0,2435,6.2
2015.0,94.0,1011,4.9
2014.0,87.0,1121,5.7
2014.0,121.0,1944,5.5
2014.0,108.0,1302,6.6
2019.0,112.0,25919,6.8
2017.0,86.0,1642,5.9
2014.0,150.0,2235,8.0
2014.0,91.0,6482,7.1
2015.0,89.0,1401,3.3
2015.0,115.0,2561,7.0
2015.0,111.0,24968,6.7
2017.0,154.0,129008,5.2
2013.0,90.0,7145,7.2
2015.0,88.0,1259,4.3
2014.0,88.0,1089,5.3
2015.0,84.0,1505,4.2
2014.0,127.0,3712,4.4
2016.0,83.0,87591,6.2
2014.0,145.0,2962,2.7
2014.0,80.0,1322,1.8
2016.0,85.0,1493,4.3
2014.0,87.0,1919,2.4
2016.0,144.0,378034,6.9
2018.0,98.0,28458,7.2
2014.0,86.0,1559,7.0
2013.0,137.0,1012,7.1
2016.0,111.0,13247,6.8
2019.0,108.0,47365,6.2
2016.0,93.0,38461,4.8
2014.0,90.0,23666,6.0
2016.0,88.0,1129,5.4
2014.0,160.0,47910,8.1
2013.0,68.0,1273,6.9
2014.0,89.0,1571,3.1
2016.0,118.0,130748,6.1
2014.0,154.0,6302,8.4
2014.0,109.0,22594,6.7
2014.0,124.0,3036,7.9
2015.0,107.0,1254,4.7
2016.0,106.0,1939,6.8
2015.0,89.0,1793,4.8
2015.0,113.0,5122,5.9
2015.0,121.0,351112,7.6
2015.0,82.0,5396,4.5
2015.0,94.0,1089,6.7
2015.0,157.0,2809,4.1
2014.0,118.0,5198,6.1
2014.0,103.0,1417,4.2
2015.0,94.0,3369,4.9
2014.0,103.0,27964,7.7
2015.0,112.0,1502,5.3
2013.0,80.0,1245,4.7
2014.0,118.0,14213,6.7
2014.0,100.0,1422,7.2
2015.0,84.0,3313,3.8
2015.0,94.0,5950,5.4
2014.0,107.0,4374,6.3
2015.0,95.0,2358,6.4
2017.0,91.0,37784,5.6
2014.0,147.0,1847,6.8
2017.0,114.0,196653,6.5
2013.0,127.0,4641,7.7
2013.0,137.0,5007,6.9
2014.0,86.0,1132,5.1
2017.0,143.0,38481,6.8
2014.0,92.0,4456,5.8
2014.0,93.0,1173,6.0
2014.0,96.0,15555,7.1
2015.0,102.0,3685,6.7
2017.0,115.0,4938,6.7
2016.0,119.0,6844,6.8
2016.0,120.0,102859,5.7
2014.0,92.0,1046,5.0
2015.0,87.0,3946,5.8
2017.0,108.0,44853,6.7
2014.0,83.0,1252,7.0
2014.0,115.0,1096,6.2
2016.0,108.0,76726,7.5
2017.0,107.0,10774,6.4
2014.0,86.0,143038,7.7
2015.0,106.0,27436,7.3
2016.0,94.0,53197,5.7
2013.0,160.0,28821,8.4
2014.0,91.0,5726,6.7
2015.0,92.0,4023,6.7
2014.0,118.0,1895,6.7
2014.0,106.0,1464,6.0
2013.0,122.0,1414,5.7
2017.0,90.0,1099,4.5
2014.0,107.0,7483,6.0
2015.0,105.0,6207,7.3
2015.0,95.0,1220,7.4
2015.0,135.0,1048,4.6
2016.0,85.0,3455,4.8
2014.0,110.0,2541,6.6
2014.0,151.0,1328,7.8
2015.0,96.0,2798,6.6
2016.0,105.0,1022,6.8
2015.0,93.0,1175,5.3
2014.0,94.0,4898,4.3
2014.0,104.0,1582,6.4
2014.0,120.0,1912,6.6
2013.0,97.0,1020,8.2
2014.0,100.0,7124,7.0
2014.0,82.0,1430,3.4
2015.0,112.0,14474,6.4
2014.0,102.0,34351,6.4
2015.0,94.0,7565,5.8
2014.0,93.0,1500,4.9
2017.0,91.0,13132,6.8
2014.0,80.0,2835,8.0
2016.0,112.0,3343,6.3
2018.0,85.0,1909,6.7
2014.0,143.0,1084,7.5
2015.0,139.0,15119,7.6
2014.0,93.0,6041,6.1
2016.0,100.0,1525,5.2
2014.0,86.0,3029,6.3
2015.0,120.0,17011,8.0
2014.0,88.0,1660,4.1
2015.0,94.0,32735,4.4
2015.0,110.0,12527,6.1
2017.0,140.0,216589,7.4
2016.0,96.0,7990,6.4
2015.0,88.0,2461,6.7
2014.0,85.0,1387,6.7
2015.0,111.0,1053,6.5
2013.0,73.0,2830,6.4
2014.0,100.0,9579,8.2
2014.0,97.0,1295,5.7
2014.0,75.0,2908,8.0
2017.0,93.0,1951,5.1
2014.0,98.0,1255,5.4
2018.0,93.0,6853,4.4
2018.0,97.0,5730,5.1
2018.0,98.0,1733,5.6
2014.0,82.0,1401,6.4
2015.0,168.0,485161,7.8
2014.0,170.0,24141,8.1
2014.0,96.0,1154,4.4
2015.0,82.0,2287,6.8
2014.0,90.0,2275,2.8
2017.0,100.0,12850,5.1
2017.0,95.0,6840,5.5
2015.0,119.0,202292,7.2
2015.0,88.0,3143,5.0
2014.0,104.0,1475,5.3
2014.0,110.0,3998,7.4
2014.0,140.0,1397,6.7
2015.0,112.0,15368,5.8
2017.0,89.0,104947,6.3
2015.0,136.0,8123,5.9
2014.0,131.0,2750,6.5
2017.0,95.0,5868,5.9
2014.0,110.0,7035,6.7
2014.0,103.0,1039,7.3
2014.0,114.0,1037,7.2
2016.0,108.0,126123,7.1
2015.0,98.0,15157,6.2
2014.0,98.0,2565,5.0
2014.0,111.0,1942,7.8
2015.0,120.0,1609,7.8
2014.0,115.0,1960,6.9
2014.0,109.0,2503,6.4
2015.0,116.0,2097,6.0
2014.0,117.0,14439,3.8
2014.0,105.0,3769,7.4
2014.0,81.0,2116,6.0
2015.0,80.0,2089,5.2
2014.0,105.0,6285,6.0
2015.0,107.0,3429,5.5
2015.0,124.0,10176,7.1
2015.0,83.0,13260,6.1
2015.0,96.0,14995,4.2
2015.0,111.0,3606,6.4
2014.0,89.0,1356,2.4
2014.0,87.0,1340,7.1
2017.0,105.0,7602,5.2
2015.0,93.0,2184,5.1
2014.0,93.0,1962,7.0
2015.0,129.0,4958,6.7
2014.0,119.0,3616,5.5
2014.0,141.0,3747,6.1
2014.0,94.0,3962,5.1
2014.0,130.0,2585,6.6
2019.0,98.0,1089,4.7
2015.0,107.0,1309,6.5
2017.0,91.0,5421,5.4
2018.0,89.0,1661,5.8
2015.0,86.0,5106,5.7
2014.0,88.0,1612,3.4
2015.0,76.0,1381,5.6
2015.0,104.0,5785,5.1
2014.0,139.0,5772,6.6
2015.0,123.0,115247,7.3
2014.0,111.0,1719,6.5
2016.0,120.0,2967,5.4
2015.0,95.0,1691,7.1
2014.0,113.0,10777,7.3
2016.0,138.0,40701,7.0
2015.0,110.0,16600,7.5
2014.0,103.0,1293,5.6
2014.0,96.0,3701,7.5
2015.0,92.0,2550,4.6
2014.0,85.0,4066,6.1
2016.0,147.0,629769,7.8
2014.0,106.0,3242,7.5
2016.0,134.0,32936,7.1
2014.0,95.0,3922,3.7
2015.0,88.0,3023,3.5
2014.0,110.0,1929,7.9
2015.0,104.0,4263,5.8
2017.0,88.0,14938,5.7
2015.0,140.0,5420,7.3
2015.0,96.0,2311,5.5
2017.0,130.0,545607,7.9
2014.0,120.0,1596,7.4
2013.0,150.0,1083,6.7
2018.0,92.0,1123,6.2
2016.0,93.0,21495,6.2
2015.0,85.0,1919,5.4
2015.0,96.0,2932,4.5
2014.0,107.0,30899,6.8
2014.0,96.0,1139,6.8
2015.0,102.0,1289,6.8
2014.0,124.0,1435,5.5
2014.0,120.0,3762,5.7
2014.0,80.0,1886,5.7
2014.0,138.0,2059,7.7
2014.0,75.0,1039,4.7
2014.0,110.0,1688,6.8
2015.0,105.0,14922,6.3
2014.0,83.0,1147,5.5
2015.0,72.0,1137,5.7
2014.0,99.0,3693,7.7
2014.0,103.0,1192,6.7
2015.0,93.0,3607,6.1
2014.0,111.0,1225,6.0
2015.0,80.0,4297,5.0
2014.0,104.0,2669,7.5
2015.0,132.0,1908,7.3
2014.0,86.0,1063,5.2
2015.0,98.0,3483,5.6
2019.0,107.0,48382,6.6
2019.0,131.0,35705,7.5
2014.0,133.0,1765,5.1
2016.0,84.0,1409,6.7
2014.0,124.0,2604,7.3
2016.0,100.0,1496,6.1
2014.0,136.0,4119,7.7
2018.0,95.0,1075,5.4
2019.0,83.0,3791,6.8
2015.0,87.0,5709,7.6
2014.0,101.0,2170,7.3
2016.0,90.0,1691,6.7
2015.0,97.0,1559,4.6
2015.0,84.0,16429,5.7
2014.0,91.0,1495,6.4
2014.0,101.0,1076,5.1
2017.0,104.0,126720,7.4
2014.0,103.0,11074,8.3
2016.0,107.0,249892,7.6
2014.0,114.0,1135,7.4
2016.0,98.0,72475,5.7
2018.0,90.0,4476,6.2
2015.0,101.0,3279,3.0
2014.0,90.0,1444,5.6
2014.0,88.0,1150,7.0
2014.0,125.0,1771,6.1
2015.0,105.0,3896,6.3
2013.0,350.0,5037,7.5
2014.0,100.0,2744,6.4
2014.0,75.0,2448,6.9
2015.0,105.0,3594,5.8
2014.0,85.0,1472,5.9
2015.0,101.0,62406,6.4
2014.0,88.0,1934,5.8
2016.0,122.0,3696,6.1
2017.0,96.0,4121,5.8
2015.0,90.0,2239,6.2
2016.0,96.0,109866,6.5
2014.0,155.0,4616,6.7
2017.0,115.0,148197,7.1
2015.0,98.0,1904,6.8
2014.0,101.0,3585,7.2
2016.0,93.0,7131,4.7
2015.0,90.0,4605,5.4
2014.0,84.0,2930,4.3
2014.0,135.0,1561,7.1
2014.0,93.0,3451,7.3
2014.0,90.0,3360,7.3
2014.0,44.0,1030,8.7
2015.0,90.0,3902,5.4
2015.0,76.0,3256,4.4
2014.0,128.0,9584,7.1
2019.0,98.0,1911,5.3
2015.0,93.0,4402,6.6
2015.0,88.0,1504,6.6
2015.0,91.0,29529,7.1
2016.0,106.0,80468,7.9
2016.0,127.0,3926,6.7
2014.0,102.0,3755,5.1
2014.0,80.0,2355,4.7
2014.0,102.0,1235,7.9
2015.0,126.0,1421,3.8
2015.0,85.0,3371,5.6
2014.0,106.0,23195,7.3
2014.0,88.0,1115,4.3
2014.0,74.0,2629,7.1
2016.0,132.0,1867,5.5
2015.0,89.0,1641,3.9
2015.0,106.0,1844,6.9
2014.0,79.0,1765,3.8
2016.0,106.0,3364,5.4
2016.0,112.0,48049,6.6
2016.0,118.0,175100,7.9
2014.0,130.0,7135,6.4
2014.0,122.0,1101,6.8
2014.0,168.0,1638,6.3
2014.0,74.0,1154,9.1
2014.0,100.0,1765,7.1
2014.0,109.0,1257,3.5
2016.0,90.0,4247,5.6
2014.0,116.0,10272,8.0
2015.0,77.0,2175,4.8
2014.0,92.0,1378,6.6
2016.0,95.0,1383,4.0
2014.0,166.0,3736,5.0
2017.0,112.0,6589,5.4
2015.0,80.0,1452,3.6
2017.0,122.0,32375,6.2
2016.0,115.0,1044,5.6
2014.0,126.0,2164,7.8
2016.0,88.0,1666,6.4
2015.0,94.0,108114,6.2
2017.0,94.0,4207,4.8
2015.0,89.0,3816,7.0
2015.0,132.0,149455,6.9
2014.0,93.0,5235,4.2
2014.0,171.0,9371,8.3
2016.0,78.0,1436,4.5
2014.0,91.0,1187,5.2
2015.0,91.0,1805,5.2
2014.0,71.0,1626,6.9
2014.0,83.0,1603,6.8
2014.0,97.0,3804,7.3
2015.0,105.0,16591,8.0
2014.0,108.0,1272,6.5
2015.0,106.0,19427,6.8
2014.0,84.0,3548,6.8
2014.0,55.0,2310,7.2
2015.0,100.0,1202,6.9
2014.0,121.0,1172,6.7
2014.0,81.0,1303,5.9
2017.0,91.0,2478,6.4
2015.0,87.0,2528,5.6
2019.0,91.0,3902,6.5
2015.0,118.0,1174,5.3
2015.0,77.0,3110,7.7
2018.0,92.0,2720,3.7
2014.0,150.0,1761,8.5
2015.0,90.0,2152,6.2
2014.0,90.0,1511,7.1
2014.0,85.0,1433,6.3
2016.0,95.0,3518,6.0
2014.0,90.0,1054,3.1
2014.0,84.0,1283,6.8
2015.0,123.0,1393,5.5
2015.0,164.0,16451,4.5
2014.0,81.0,1530,6.4
2014.0,108.0,1271,7.6
2014.0,80.0,1771,7.0
2014.0,89.0,2208,3.7
2015.0,95.0,1336,5.4
2015.0,120.0,1032,6.7
2015.0,85.0,3364,5.5
2019.0,82.0,1382,5.2
2015.0,86.0,5101,4.7
2015.0,99.0,74377,4.9
2017.0,102.0,68258,6.7
2018.0,118.0,231272,7.6
2016.0,103.0,25410,7.3
2014.0,159.0,1755,8.5
2015.0,93.0,1941,5.5
2014.0,91.0,1215,3.5
2016.0,104.0,14491,6.0
2015.0,132.0,1854,4.6
2015.0,94.0,1052,3.9
2016.0,83.0,11626,5.6
2015.0,90.0,1294,5.1
2017.0,120.0,2260,5.9
2020.0,94.0,13247,4.2
2016.0,88.0,5461,5.1
2014.0,139.0,46812,8.1
2016.0,85.0,1094,5.6
2013.0,107.0,9101,8.0
2015.0,118.0,7054,4.1
2015.0,105.0,31024,6.7
2014.0,111.0,8437,5.3
2018.0,89.0,1105,3.9
2014.0,130.0,1947,4.4
2014.0,134.0,1194,3.1
2015.0,90.0,2117,5.8
2015.0,91.0,2048,4.5
2014.0,90.0,1696,5.7
2016.0,93.0,11826,5.1
2014.0,108.0,11070,7.1
2015.0,87.0,2144,4.4
2015.0,109.0,91851,6.3
2015.0,101.0,21777,5.9
2014.0,86.0,1032,5.3
2014.0,120.0,2439,7.3
2014.0,120.0,1175,7.4
2015.0,99.0,6202,5.3
2014.0,105.0,1780,7.6
2015.0,106.0,1545,7.0
2016.0,85.0,3324,5.0
2016.0,111.0,13851,5.9
2016.0,112.0,161427,6.5
2014.0,98.0,1655,6.3
2014.0,125.0,1080,6.3
2014.0,93.0,7749,6.6
2015.0,90.0,7140,7.0
2016.0,124.0,134669,7.1
2015.0,85.0,4797,6.1
2017.0,107.0,1180,7.0
2015.0,123.0,2153,7.2
2018.0,98.0,3756,7.0
2014.0,113.0,1440,3.2
2018.0,132.0,2512,6.7
2014.0,110.0,11162,7.9
2014.0,84.0,1086,5.9
2016.0,88.0,56535,6.4
2015.0,73.0,1267,6.5
2016.0,114.0,5189,6.7
2016.0,91.0,4901,6.2
2017.0,78.0,16172,6.4
2014.0,89.0,1403,7.1
2013.0,109.0,3466,6.7
2016.0,96.0,5828,6.3
2014.0,113.0,7395,6.9
2016.0,82.0,6207,4.2
2016.0,100.0,2989,6.8
2014.0,109.0,1223,6.5
2016.0,106.0,14404,5.3
2015.0,144.0,724731,8.0
2014.0,90.0,5129,7.9
2014.0,96.0,1281,6.4
2015.0,81.0,3570,7.3
2015.0,110.0,3594,6.1
2014.0,119.0,2239,6.9
2014.0,134.0,2125,6.9
2015.0,98.0,2054,5.2
2017.0,114.0,1303,6.0
2013.0,92.0,2717,4.8
2018.0,82.0,3422,5.8
2016.0,80.0,28476,7.5
2015.0,112.0,1174,6.7
2014.0,79.0,2116,5.6
2016.0,101.0,1760,5.1
2014.0,171.0,14454,8.3
2016.0,90.0,3566,3.6
2014.0,80.0,1101,6.7
2015.0,127.0,9729,7.4
2017.0,84.0,3338,5.3
2015.0,88.0,2050,5.2
2015.0,93.0,25109,6.7
2015.0,127.0,17672,6.0
2014.0,110.0,18477,8.5
2014.0,96.0,3490,7.7
2015.0,115.0,3587,5.5
2014.0,98.0,1268,5.6
2014.0,99.0,1992,7.4
2015.0,134.0,20561,7.4
2014.0,133.0,10395,6.0
2015.0,154.0,5007,5.4
2016.0,124.0,6196,5.1
2015.0,123.0,3259,7.2
2015.0,171.0,2522,7.2
2014.0,148.0,1086,7.6
2015.0,142.0,275744,7.6
2014.0,105.0,1347,6.8
2018.0,94.0,14479,5.2
2015.0,85.0,2126,5.4
2016.0,82.0,1662,4.5
2014.0,105.0,1330,5.7
2016.0,108.0,9645,8.3
2014.0,97.0,5774,6.8
2015.0,95.0,1697,5.3
2015.0,94.0,8051,5.8
2016.0,105.0,1049,5.7
2015.0,90.0,4807,4.7
2015.0,99.0,8864,5.7
2015.0,93.0,2662,6.7
2014.0,98.0,1751,6.7
2016.0,117.0,73712,6.4
2018.0,93.0,2413,5.3
2016.0,89.0,3642,4.6
2014.0,85.0,1218,7.4
2015.0,141.0,7166,5.1
2014.0,116.0,5413,6.8
2014.0,111.0,9759,7.2
2015.0,87.0,1544,6.0
2015.0,135.0,1376,6.2
2014.0,134.0,29985,7.5
2015.0,82.0,2220,4.5
2016.0,102.0,1301,4.7
2015.0,91.0,1675,6.1
2015.0,111.0,4257,7.4
2015.0,78.0,4821,6.5
2016.0,90.0,1630,4.2
2014.0,88.0,1543,6.4
2016.0,96.0,16537,5.3
2015.0,115.0,10967,6.0
2015.0,95.0,2238,5.0
2015.0,87.0,2242,6.1
2016.0,80.0,7249,6.1
2015.0,94.0,21222,7.5
2016.0,102.0,1725,5.5
2015.0,115.0,3754,6.6
2015.0,85.0,5365,5.8
2014.0,81.0,14527,4.2
2016.0,88.0,15374,6.6
2015.0,94.0,1163,6.4
2015.0,86.0,15014,6.3
2017.0,85.0,2341,4.3
2016.0,106.0,14579,5.9
2015.0,122.0,17641,5.3
2015.0,103.0,4792,7.4
2016.0,98.0,16339,5.8
2014.0,126.0,4275,7.3
2018.0,97.0,1419,5.5
2014.0,119.0,1027,6.6
2014.0,145.0,2344,8.1
2014.0,106.0,1989,7.0
2018.0,92.0,4464,5.9
2015.0,98.0,4631,5.6
2014.0,83.0,65301,5.5
2015.0,92.0,1235,4.5
2016.0,88.0,10849,6.5
2015.0,100.0,1959,6.6
2015.0,95.0,55404,6.6
2014.0,66.0,5481,6.7
2015.0,119.0,1294,7.0
2016.0,130.0,58185,7.1
2015.0,101.0,2941,5.9
2014.0,116.0,3556,7.7
2016.0,91.0,66625,5.8
2017.0,124.0,98497,5.9
2014.0,112.0,10163,7.6
2017.0,94.0,2798,5.8
2015.0,118.0,5559,7.1
2014.0,104.0,2221,7.0
2015.0,90.0,2556,6.5
2013.0,100.0,8247,6.9
2014.0,180.0,1259,7.3
2016.0,163.0,35194,7.0
2016.0,115.0,13405,7.6
2018.0,111.0,24515,6.1
2017.0,92.0,6720,5.0
2015.0,104.0,24576,6.7
2018.0,93.0,4076,6.7
2017.0,87.0,7662,5.2
2014.0,87.0,1455,3.8
2015.0,166.0,1231,5.5
2014.0,86.0,1069,6.2
2014.0,100.0,1245,5.4
2016.0,119.0,2406,2.4
2015.0,98.0,16819,6.6
2015.0,97.0,4364,5.2
2014.0,102.0,1349,5.3
2015.0,89.0,1571,4.0
2015.0,89.0,2752,5.6
2014.0,123.0,11323,6.3
2015.0,82.0,1541,5.3
2017.0,118.0,256287,6.6
2018.0,91.0,2631,5.4
2015.0,75.0,1625,5.2
2016.0,92.0,16950,5.4
2015.0,94.0,15052,5.2
2016.0,81.0,1549,5.3
2014.0,122.0,1181,7.1
2015.0,96.0,1270,6.5
2015.0,158.0,29992,7.2
2015.0,81.0,1939,4.2
2015.0,113.0,1193,4.7
2015.0,112.0,1061,6.3
2015.0,116.0,1112,6.8
2017.0,94.0,2940,5.7
2015.0,126.0,4735,6.9
2015.0,90.0,2108,5.3
2017.0,112.0,6566,6.7
2019.0,132.0,117580,6.1
2016.0,118.0,199626,8.0
2014.0,87.0,1054,7.3
2015.0,115.0,11612,7.2
2015.0,112.0,12036,7.8
2016.0,85.0,2933,5.2
2014.0,84.0,1720,3.3
2015.0,92.0,4504,7.2
2014.0,120.0,5405,7.7
2014.0,93.0,1755,5.2
2015.0,96.0,2469,7.7
2015.0,90.0,2782,4.7
2016.0,85.0,2690,5.8
2017.0,103.0,79212,6.6
2016.0,90.0,14369,5.8
2015.0,79.0,5379,7.4
2016.0,133.0,526441,7.8
2019.0,91.0,1949,7.2
2017.0,99.0,31459,7.2
2015.0,88.0,1684,5.1
2014.0,128.0,1915,7.6
2015.0,108.0,10956,7.3
2014.0,110.0,3848,6.6
2015.0,100.0,1170,5.8
2015.0,127.0,11040,7.5
2019.0,103.0,2866,4.6
2017.0,115.0,41610,6.7
2017.0,89.0,3184,6.4
2017.0,100.0,1838,4.4
2018.0,98.0,4872,6.7
2014.0,85.0,11288,6.9
2016.0,94.0,27226,6.0
2015.0,95.0,1573,5.6
2016.0,99.0,4420,7.2
2015.0,96.0,2532,6.1
2015.0,104.0,3339,6.1
2015.0,115.0,1755,6.7
2015.0,100.0,1605,6.7
2014.0,130.0,4811,6.6
2018.0,121.0,117036,6.7
2015.0,90.0,18164,6.6
2015.0,123.0,26599,7.6
2016.0,153.0,9378,6.2
2016.0,134.0,128335,7.3
2015.0,100.0,14252,6.4
2015.0,135.0,42158,6.1
2015.0,91.0,9869,4.4
2016.0,91.0,7320,4.4
2016.0,98.0,2028,6.6
2015.0,112.0,12250,7.1
2015.0,126.0,4954,6.8
2016.0,94.0,6370,6.1
2014.0,91.0,1422,6.6
2016.0,99.0,2889,4.6
2015.0,89.0,1541,6.6
2016.0,94.0,1464,7.7
2018.0,135.0,267086,6.9
2015.0,130.0,2510,7.0
2015.0,91.0,2952,4.2
2016.0,98.0,1387,4.4
2017.0,107.0,6727,6.6
2014.0,90.0,1136,6.3
2015.0,117.0,4427,6.1
2015.0,82.0,4495,4.3
2015.0,86.0,2180,6.4
2016.0,128.0,473768,8.0
2014.0,103.0,4722,8.1
2015.0,103.0,1373,6.6
2017.0,92.0,1305,4.8
2014.0,75.0,2112,6.6
2015.0,96.0,34419,6.2
2014.0,90.0,1859,6.8
2016.0,132.0,12407,7.3
2015.0,120.0,3128,7.0
2015.0,114.0,27850,7.1
2016.0,88.0,11097,6.0
2016.0,120.0,5000,6.7
2020.0,99.0,52448,6.6
2015.0,102.0,1249,4.2
2014.0,88.0,1462,3.4
2016.0,111.0,32749,6.6
2018.0,105.0,52490,6.1
2015.0,79.0,10872,5.6
2016.0,116.0,260742,7.4
2014.0,83.0,1083,5.6
2015.0,96.0,3871,4.6
2014.0,54.0,2010,6.5
2014.0,137.0,3827,7.6
2014.0,166.0,16586,7.9
2014.0,87.0,2158,5.0
2015.0,156.0,11119,6.5
2014.0,160.0,1776,5.6
2015.0,155.0,7004,4.4
2014.0,88.0,1155,6.0
2015.0,107.0,42603,7.5
2015.0,115.0,1800,6.8
2015.0,78.0,11602,6.7
2014.0,150.0,3269,8.3
2015.0,97.0,1662,5.5
2014.0,126.0,3670,7.8
2015.0,88.0,28977,6.3
2015.0,81.0,1112,6.7
2015.0,111.0,1553,7.1
2017.0,102.0,1366,6.5
2014.0,86.0,1932,7.1
2014.0,86.0,1356,5.4
2014.0,88.0,1387,4.6
2015.0,118.0,8102,5.2
